,xmin,ymin,xmax,ymax,confidence,class,name
0,0.9720096588134766,163.98641967773438,158.14358520507812,292.46722412109375,0.9033717513084412,2,car
1,1257.32861328125,124.83614349365234,1365.122314453125,412.534912109375,0.8371533751487732,0,person
2,1485.5289306640625,173.10484313964844,1570.0482177734375,229.6504669189453,0.8345444798469543,2,car
3,1201.57470703125,118.57830047607422,1276.0955810546875,394.6103210449219,0.7932239174842834,0,person
4,328.60870361328125,160.53237915039062,619.541748046875,256.58038330078125,0.7642340064048767,2,car
5,1002.5579833984375,897.4887084960938,1149.934814453125,1001.2710571289062,0.6541723608970642,14,bird
6,657.75830078125,163.0286407470703,747.688720703125,239.60032653808594,0.6503515839576721,2,car
7,563.3923950195312,150.94932556152344,674.1434326171875,246.29248046875,0.6483944654464722,2,car
8,720.5445556640625,161.70803833007812,801.3583374023438,237.57810974121094,0.645936131477356,2,car
9,795.58447265625,887.8775634765625,874.1332397460938,975.5109252929688,0.6439953446388245,14,bird
10,1745.44921875,882.9614868164062,1816.260498046875,965.2022094726562,0.6408997774124146,14,bird
11,1342.1834716796875,159.04522705078125,1433.630126953125,353.4377136230469,0.6335232257843018,2,car
12,1843.8621826171875,956.0779418945312,1919.45068359375,1026.5986328125,0.6073909997940063,14,bird
13,860.6458740234375,166.2703857421875,923.5535888671875,226.15383911132812,0.6040284633636475,2,car
14,901.929931640625,166.1740264892578,967.8744506835938,225.22769165039062,0.5959734916687012,2,car
15,462.0875244140625,889.57763671875,529.5097045898438,987.5374145507812,0.5956834554672241,14,bird
16,438.2999267578125,798.2092895507812,568.532470703125,896.363525390625,0.5950449109077454,14,bird
17,204.85855102539062,883.6377563476562,298.0382995605469,969.206787109375,0.5703071355819702,14,bird
18,350.1101379394531,857.994873046875,479.593994140625,965.12109375,0.5432565808296204,14,bird
19,1166.509033203125,831.9083862304688,1344.9195556640625,928.9850463867188,0.48690924048423767,14,bird
20,702.5755615234375,844.1972045898438,836.4437866210938,929.7616577148438,0.48169413208961487,14,bird
21,94.64092254638672,619.0540161132812,176.8634033203125,687.7701416015625,0.4598202109336853,14,bird
22,66.18150329589844,731.4449462890625,187.26248168945312,806.27880859375,0.4550933241844177,14,bird
23,174.5467987060547,825.3426513671875,290.9377746582031,903.0086669921875,0.44593626260757446,14,bird
24,1018.9888916015625,162.16513061523438,1056.3966064453125,213.88121032714844,0.4151981770992279,2,car
25,1770.182861328125,1014.946533203125,1851.8731689453125,1079.25439453125,0.40366435050964355,14,bird
26,1555.6876220703125,163.34771728515625,1596.212890625,199.4552459716797,0.37692758440971375,2,car
27,1508.408935546875,772.9028930664062,1573.50732421875,867.7709350585938,0.353763610124588,14,bird
28,327.947021484375,150.62939453125,359.299072265625,201.48899841308594,0.34948548674583435,0,person
29,1580.9677734375,152.27688598632812,1662.982177734375,205.40480041503906,0.3393647372722626,2,car
30,1835.146728515625,737.2083129882812,1914.065185546875,819.7738647460938,0.33554568886756897,14,bird
31,917.0176391601562,742.007080078125,983.4666137695312,869.586181640625,0.33544760942459106,14,bird
32,404.7089538574219,749.2799072265625,469.21051025390625,818.13818359375,0.30070969462394714,14,bird
33,399.5080261230469,727.5753173828125,513.6890258789062,769.1168212890625,0.2734284996986389,14,bird
34,615.2236328125,581.5709838867188,657.7542724609375,657.8706665039062,0.2666609287261963,14,bird
35,672.768310546875,807.9065551757812,752.1879272460938,881.2582397460938,0.26139652729034424,14,bird
36,1566.3720703125,707.9425659179688,1704.2142333984375,784.8464965820312,0.2583608031272888,14,bird
37,821.2439575195312,672.018310546875,866.0110473632812,753.4979248046875,0.25191280245780945,14,bird
