,xmin,ymin,xmax,ymax,confidence,class,name
0,626.6875610351562,127.08283996582031,795.994140625,576.02490234375,0.9290422201156616,0,person
1,815.1077880859375,108.04227447509766,949.6286010742188,489.54510498046875,0.919143795967102,0,person
2,1169.407470703125,160.80606079101562,1422.618408203125,355.2095031738281,0.9122414588928223,2,car
3,269.3775634765625,173.63941955566406,601.0281372070312,370.6593933105469,0.8994330167770386,2,car
4,933.303955078125,126.87771606445312,1061.57421875,491.2996520996094,0.8857717514038086,0,person
5,0.7774829864501953,163.66241455078125,146.02548217773438,293.0572204589844,0.8593233823776245,2,car
6,1473.5299072265625,167.13433837890625,1558.3729248046875,230.55841064453125,0.8181142807006836,2,car
7,384.79644775390625,913.4238891601562,509.8910827636719,1016.0762939453125,0.7989987730979919,14,bird
8,1010.1185913085938,864.380859375,1139.6669921875,1005.5114135742188,0.7289152145385742,14,bird
9,566.31884765625,978.2056274414062,690.9623413085938,1079.3848876953125,0.7269286513328552,14,bird
10,141.1099090576172,159.54483032226562,184.85789489746094,269.4759826660156,0.6938952207565308,0,person
11,493.9375305175781,861.204345703125,642.9534912109375,941.4680786132812,0.6744808554649353,14,bird
12,1548.65087890625,850.8369140625,1622.6771240234375,962.5838012695312,0.6544578075408936,14,bird
13,778.8171997070312,891.6898193359375,853.6395874023438,994.4691162109375,0.6455433964729309,14,bird
14,99.73274993896484,939.0364990234375,184.00230407714844,1027.0155029296875,0.6105104088783264,14,bird
15,1877.6024169921875,968.4618530273438,1920.0,1053.92578125,0.6092849373817444,14,bird
16,2.161205291748047,795.274169921875,158.9095458984375,878.3699951171875,0.5913589000701904,14,bird
17,1351.9876708984375,852.4160766601562,1474.0404052734375,957.2022094726562,0.5814636945724487,14,bird
18,607.248046875,155.69241333007812,785.994873046875,226.95089721679688,0.5464282631874084,2,car
19,557.5222778320312,164.80792236328125,640.3164672851562,241.29249572753906,0.3936130106449127,2,car
20,214.8160400390625,489.2886962890625,412.0917053222656,556.9501953125,0.3923189640045166,14,bird
21,1585.5369873046875,767.7554321289062,1661.3023681640625,872.5847778320312,0.3744300305843353,14,bird
22,551.098876953125,146.2848663330078,644.2102661132812,184.3343963623047,0.3491467833518982,2,car
23,1458.70849609375,729.42333984375,1565.291748046875,810.4332275390625,0.3360545337200165,14,bird
24,694.7108154296875,809.7042846679688,759.4576416015625,920.4292602539062,0.33058348298072815,14,bird
25,1231.5743408203125,781.5612182617188,1303.21923828125,887.9096069335938,0.32809239625930786,14,bird
26,1711.2125244140625,762.0206909179688,1813.0184326171875,875.7526245117188,0.3229348957538605,14,bird
27,557.2326049804688,152.58331298828125,689.781005859375,219.92318725585938,0.30981945991516113,2,car
28,1099.6380615234375,829.9940185546875,1186.9154052734375,908.4990234375,0.3051852285861969,14,bird
29,840.2589111328125,818.9405517578125,908.0787963867188,905.471435546875,0.2977905869483948,14,bird
30,97.2238998413086,163.8689727783203,193.26046752929688,277.6816101074219,0.27643537521362305,0,person
31,35.38610076904297,654.5077514648438,87.13794708251953,752.7303466796875,0.2686026990413666,14,bird
32,1566.8046875,152.23635864257812,1650.030517578125,205.70526123046875,0.2620052099227905,2,car
33,292.464111328125,835.4773559570312,374.63433837890625,899.9590454101562,0.2602235674858093,14,bird
34,399.3764953613281,156.77659606933594,632.5475463867188,246.39743041992188,0.25706616044044495,2,car
35,385.76568603515625,685.0087280273438,450.11480712890625,775.69140625,0.2529107630252838,14,bird
36,1403.3997802734375,723.63037109375,1466.1690673828125,842.430419921875,0.2501971125602722,14,bird
