,xmin,ymin,xmax,ymax,confidence,class,name
0,978.0088500976562,129.17601013183594,1092.8953857421875,467.075439453125,0.9133777022361755,0,person
1,1220.1470947265625,159.49627685546875,1432.9306640625,353.5659484863281,0.9069229960441589,2,car
2,0.843017578125,164.46713256835938,157.70851135253906,293.2448425292969,0.8878806233406067,2,car
3,1155.9913330078125,128.49337768554688,1248.46728515625,427.77001953125,0.8855184316635132,0,person
4,1081.3782958984375,121.63350677490234,1165.1619873046875,432.01611328125,0.8351760506629944,0,person
5,1484.984619140625,172.2513427734375,1570.14990234375,230.35281372070312,0.8304871320724487,2,car
6,1019.2926635742188,867.8402709960938,1162.1136474609375,1004.1082763671875,0.7700386643409729,14,bird
7,75.517578125,894.2384643554688,218.5587158203125,995.209228515625,0.7520119547843933,14,bird
8,720.844970703125,162.1937255859375,801.9072875976562,237.93301391601562,0.7365002036094666,2,car
9,332.5373840332031,161.7344207763672,566.5731811523438,256.5980224609375,0.7247393131256104,2,car
10,656.9961547851562,164.0037384033203,745.4202880859375,240.46437072753906,0.6888484954833984,2,car
11,1551.6051025390625,753.47607421875,1654.2598876953125,854.12255859375,0.6443436741828918,14,bird
12,778.6115112304688,903.451904296875,873.7142944335938,996.860595703125,0.6347182989120483,14,bird
13,337.25848388671875,858.6229248046875,405.9560852050781,935.6815795898438,0.632040798664093,14,bird
14,346.8214416503906,925.639404296875,480.04791259765625,1005.9683227539062,0.6316671967506409,14,bird
15,871.1240844726562,164.74562072753906,963.6139526367188,226.44277954101562,0.6276000142097473,2,car
16,262.5201721191406,163.5578155517578,296.9500427246094,247.63934326171875,0.6220722794532776,0,person
17,52.831661224365234,814.9266357421875,149.422607421875,895.2066650390625,0.6164300441741943,14,bird
18,564.210205078125,157.76670837402344,674.7736206054688,248.250244140625,0.6136273145675659,2,car
19,413.75201416015625,840.3658447265625,479.4482421875,909.2977294921875,0.5989062190055847,14,bird
20,857.2701416015625,167.5250244140625,921.3255615234375,227.88377380371094,0.5515704154968262,2,car
21,569.78271484375,861.9637451171875,682.920654296875,947.4578857421875,0.4970395267009735,14,bird
22,869.2846069335938,608.4054565429688,1022.8632202148438,725.8219604492188,0.479275643825531,14,bird
23,1118.8575439453125,813.6480712890625,1247.47998046875,922.0369873046875,0.45338723063468933,14,bird
24,1210.943115234375,790.5474853515625,1349.5635986328125,891.057373046875,0.43831297755241394,14,bird
25,1795.7713623046875,922.5637817382812,1919.256591796875,1009.9076538085938,0.4249691665172577,14,bird
26,1471.2919921875,724.9251708984375,1544.1126708984375,829.0067138671875,0.38370802998542786,14,bird
27,931.4353637695312,836.239990234375,1021.0259399414062,934.9937133789062,0.3682447671890259,14,bird
28,1825.0220947265625,847.8876342773438,1919.7784423828125,918.75732421875,0.3612270653247833,14,bird
29,200.53646850585938,801.9122924804688,287.42852783203125,861.678466796875,0.3477955758571625,14,bird
30,68.22919464111328,662.4805908203125,155.27633666992188,733.0204467773438,0.3388921618461609,14,bird
31,18.05324363708496,715.617919921875,108.84164428710938,786.5337524414062,0.32739347219467163,14,bird
32,1553.5050048828125,161.89425659179688,1606.78466796875,202.818603515625,0.32680636644363403,2,car
33,562.08837890625,146.7119598388672,655.4221801757812,181.8539581298828,0.31579285860061646,2,car
34,1848.98583984375,716.6223754882812,1906.415771484375,820.401123046875,0.2662881910800934,14,bird
35,119.1281967163086,750.0150756835938,260.92034912109375,817.8516235351562,0.2652512490749359,14,bird
36,444.44586181640625,737.0548095703125,512.7010498046875,808.9418334960938,0.264475017786026,14,bird
37,914.9830322265625,167.609619140625,972.8145141601562,222.18392944335938,0.2611602246761322,2,car
