,xmin,ymin,xmax,ymax,confidence,class,name
0,0.9552097320556641,164.36207580566406,158.10768127441406,292.5785217285156,0.9018667340278625,2,car
1,1485.747314453125,174.78836059570312,1570.099853515625,229.74266052246094,0.8343455195426941,2,car
2,1316.7435302734375,158.1121368408203,1434.75244140625,354.4395446777344,0.8241760730743408,2,car
3,1232.70263671875,130.8141632080078,1341.4822998046875,421.3876037597656,0.7619282007217407,0,person
4,329.203369140625,160.9822235107422,608.602294921875,256.4716796875,0.7377954721450806,2,car
5,793.5624389648438,883.0449829101562,875.3016357421875,977.341552734375,0.7115294933319092,14,bird
6,175.64955139160156,880.2951049804688,284.2977294921875,977.8068237304688,0.6689197421073914,14,bird
7,1180.8778076171875,121.8725357055664,1255.37939453125,387.2618713378906,0.6659694314002991,0,person
8,1004.9326782226562,900.0946655273438,1155.522216796875,999.8389892578125,0.6658618450164795,14,bird
9,688.4601440429688,846.4927978515625,837.4036254882812,934.6849975585938,0.6594511270523071,14,bird
10,720.6690063476562,161.9483642578125,801.4078369140625,237.76007080078125,0.6467509269714355,2,car
11,563.5233764648438,150.63665771484375,674.7333374023438,246.04380798339844,0.6311704516410828,2,car
12,657.3812255859375,163.05345153808594,747.4017333984375,239.69100952148438,0.6201514005661011,2,car
13,1733.9022216796875,882.6509399414062,1832.492431640625,968.6337890625,0.6006495952606201,14,bird
14,1843.763671875,955.9153442382812,1919.7366943359375,1026.9912109375,0.5993165969848633,14,bird
15,901.1702270507812,166.36392211914062,967.3897705078125,225.33253479003906,0.5985426306724548,2,car
16,860.4545288085938,166.27304077148438,923.8346557617188,226.30393981933594,0.597083330154419,2,car
17,73.25887298583984,721.7125854492188,197.78147888183594,817.9169311523438,0.5605424046516418,14,bird
18,32.15810775756836,621.0645751953125,137.22679138183594,698.3636474609375,0.5592225193977356,14,bird
19,470.56011962890625,905.9064331054688,534.4571533203125,983.8090209960938,0.5567752718925476,14,bird
20,440.0547180175781,820.8543090820312,532.9202880859375,899.3047485351562,0.5560887455940247,14,bird
21,338.7208557128906,865.3828735351562,433.273681640625,957.8721923828125,0.5444157123565674,14,bird
22,137.1591339111328,821.785400390625,272.6954345703125,900.18310546875,0.5354670882225037,14,bird
23,1848.3310546875,736.2930908203125,1906.1363525390625,818.5127563476562,0.4639081060886383,14,bird
24,322.7487487792969,148.87527465820312,354.2729797363281,233.3561553955078,0.4548168480396271,0,person
25,1015.8116455078125,162.95603942871094,1056.3743896484375,213.47332763671875,0.4321235418319702,2,car
26,1151.561279296875,833.005615234375,1326.397705078125,926.3910522460938,0.4312281906604767,14,bird
27,1556.0855712890625,163.95689392089844,1595.0888671875,198.1670379638672,0.4187512695789337,2,car
28,904.6705322265625,747.4629516601562,999.9686889648438,867.81396484375,0.41364455223083496,14,bird
29,375.73040771484375,720.6494750976562,486.7207946777344,800.8753051757812,0.39211562275886536,14,bird
30,1373.3580322265625,757.5774536132812,1456.8551025390625,833.5784912109375,0.35603436827659607,14,bird
31,1598.3350830078125,165.62879943847656,1660.7374267578125,204.5817413330078,0.3444986939430237,2,car
32,682.3717651367188,810.5568237304688,777.4900512695312,880.8607177734375,0.3223356306552887,14,bird
33,1548.9786376953125,769.6141357421875,1608.031982421875,847.4392700195312,0.31403079628944397,14,bird
34,801.6595458984375,682.9187622070312,869.5653076171875,761.0323486328125,0.2916320562362671,14,bird
35,1748.149658203125,1028.772705078125,1852.0953369140625,1080.0,0.2807662785053253,14,bird
36,515.7399291992188,693.5344848632812,618.9920043945312,790.4275512695312,0.27449390292167664,14,bird
37,604.68310546875,777.437255859375,708.7177734375,854.8941650390625,0.25317656993865967,14,bird
